call_id,ring_timestamp_unix,pick_up_timestamp_unix,call_end_timestamp,latitude,longitude,call_taker_station_id,agent_id,ring_timestamp,pickup_timestamp,call_duration_seconds,total_number_of_agents
CALL_000664,1718506320,1718506320,2024-06-16 00:03:06,40.69613,-73.977131,STATION_01,AGENT_04,2024-06-15 23:52:00,2024-06-15 23:52:00,666,15
CALL_000927,1718540460,1718540461,2024-06-16 09:25:45,40.792805,-74.05519,STATION_11,AGENT_02,2024-06-16 09:21:00,2024-06-16 09:21:01,284,15
CALL_001050,1718556480,1718556482,2024-06-16 14:06:25,40.764627,-73.959333,STATION_09,AGENT_15,2024-06-16 13:48:00,2024-06-16 13:48:02,1103,15
CALL_001142,1718568240,1718568241,2024-06-16 17:22:25,40.634264,-73.839278,STATION_14,AGENT_15,2024-06-16 17:04:00,2024-06-16 17:04:01,1104,15
CALL_001390,1718600880,1718600882,2024-06-17 02:19:41,40.76017,-73.963066,STATION_13,AGENT_09,2024-06-17 02:08:00,2024-06-17 02:08:02,699,15
CALL_001729,1718644380,1718644380,2024-06-17 14:17:11,40.790558,-73.952902,STATION_03,AGENT_11,2024-06-17 14:13:00,2024-06-17 14:13:00,251,15
CALL_001747,1718646660,1718646662,2024-06-17 14:59:35,40.757527,-73.945621,STATION_04,AGENT_15,2024-06-17 14:51:00,2024-06-17 14:51:02,513,15
CALL_001827,1718657100,1718657100,2024-06-17 18:04:32,40.703855,-73.954064,STATION_05,AGENT_19,2024-06-17 17:45:00,2024-06-17 17:45:00,1172,15
CALL_000054,1718427060,1718427061,2024-06-15 02:02:16,40.62477,-73.953806,STATION_02,AGENT_05,2024-06-15 01:51:00,2024-06-15 01:51:01,675,15
CALL_000201,1718446320,1718446321,2024-06-15 07:26:11,40.732118,-73.79846,STATION_14,AGENT_14,2024-06-15 07:12:00,2024-06-15 07:12:01,850,15
CALL_000450,1718478660,1718478660,2024-06-15 16:17:10,40.737737,-73.883233,STATION_09,AGENT_15,2024-06-15 16:11:00,2024-06-15 16:11:00,370,15
CALL_000714,1718512800,1718512802,2024-06-16 01:50:56,40.618066,-74.106121,STATION_08,AGENT_09,2024-06-16 01:40:00,2024-06-16 01:40:02,654,15
CALL_000823,1718526600,1718526600,2024-06-16 05:42:58,40.615369,-74.447344,STATION_01,AGENT_01,2024-06-16 05:30:00,2024-06-16 05:30:00,778,15
CALL_000838,1718528820,1718528821,2024-06-16 06:18:51,40.907717,-74.597463,STATION_04,AGENT_14,2024-06-16 06:07:00,2024-06-16 06:07:01,710,15
CALL_000991,1718548800,1718548802,2024-06-16 11:47:23,40.68032,-74.041192,STATION_04,AGENT_14,2024-06-16 11:40:00,2024-06-16 11:40:02,441,15
CALL_000808,1718525100,1718525100,2024-06-16 05:15:50,40.827582,-74.352179,STATION_03,AGENT_09,2024-06-16 05:05:00,2024-06-16 05:05:00,650,15
CALL_000961,1718544780,1718544780,2024-06-16 10:44:41,40.754271,-73.873107,STATION_06,AGENT_02,2024-06-16 10:33:00,2024-06-16 10:33:00,701,15
CALL_001090,1718561400,1718561401,2024-06-16 15:18:06,40.690609,-74.015339,STATION_07,AGENT_07,2024-06-16 15:10:00,2024-06-16 15:10:01,485,15
CALL_001214,1718577540,1718577540,2024-06-16 19:46:10,40.685928,-73.806845,STATION_10,AGENT_20,2024-06-16 19:39:00,2024-06-16 19:39:00,430,15
CALL_001482,1718612160,1718612160,2024-06-17 05:31:42,40.729035,-74.01204,STATION_02,AGENT_05,2024-06-17 05:16:00,2024-06-17 05:16:00,942,15
CALL_001772,1718649840,1718649841,2024-06-17 15:53:07,40.733403,-74.071569,STATION_13,AGENT_11,2024-06-17 15:44:00,2024-06-17 15:44:01,546,15
CALL_001824,1718656320,1718656320,2024-06-17 17:42:11,40.726244,-74.108997,STATION_03,AGENT_11,2024-06-17 17:32:00,2024-06-17 17:32:00,611,15
CALL_001918,1718668800,1718668802,2024-06-17 21:09:46,40.637761,-74.115622,STATION_10,AGENT_20,2024-06-17 21:00:00,2024-06-17 21:00:02,584,15
CALL_001948,1718672700,1718672702,2024-06-17 22:14:15,40.694299,-74.109631,STATION_04,AGENT_16,2024-06-17 22:05:00,2024-06-17 22:05:02,553,15
CALL_000251,1718452800,1718452801,2024-06-15 09:08:07,40.774402,-74.02449,STATION_09,AGENT_14,2024-06-15 09:00:00,2024-06-15 09:00:01,486,15
CALL_000618,1718500440,1718500441,2024-06-15 22:19:16,40.692588,-73.926006,STATION_02,AGENT_08,2024-06-15 22:14:00,2024-06-15 22:14:01,315,15
CALL_000638,1718503080,1718503082,2024-06-15 23:05:26,40.61563,-74.036921,STATION_08,AGENT_12,2024-06-15 22:58:00,2024-06-15 22:58:02,444,15
CALL_000676,1718507700,1718507701,2024-06-16 00:23:38,40.705493,-74.014836,STATION_04,AGENT_13,2024-06-16 00:15:00,2024-06-16 00:15:01,517,15
CALL_000984,1718547780,1718547780,2024-06-16 11:35:00,40.76749,-74.009361,STATION_04,AGENT_14,2024-06-16 11:23:00,2024-06-16 11:23:00,720,15
CALL_001081,1718560440,1718560440,2024-06-16 15:00:48,40.473357,-73.770168,STATION_06,AGENT_03,2024-06-16 14:54:00,2024-06-16 14:54:00,408,15
CALL_001244,1718581620,1718581620,2024-06-16 20:56:48,40.84181,-73.92445,STATION_12,AGENT_08,2024-06-16 20:47:00,2024-06-16 20:47:00,588,15
CALL_001346,1718594640,1718594642,2024-06-17 00:30:09,40.744236,-74.189114,STATION_03,AGENT_09,2024-06-17 00:24:00,2024-06-17 00:24:02,367,15
CALL_001356,1718596020,1718596021,2024-06-17 00:59:18,40.723431,-74.095279,STATION_02,AGENT_05,2024-06-17 00:47:00,2024-06-17 00:47:01,737,15
CALL_001833,1718657940,1718657941,2024-06-17 18:04:20,40.738976,-73.960641,STATION_09,,2024-06-17 17:59:00,2024-06-17 17:59:01,319,0
CALL_000452,1718478780,1718478780,2024-06-15 16:23:18,40.709082,-73.950167,STATION_06,AGENT_03,2024-06-15 16:13:00,2024-06-15 16:13:00,618,15
CALL_000515,1718487000,1718487000,2024-06-15 18:43:02,40.745532,-73.932512,STATION_10,AGENT_20,2024-06-15 18:30:00,2024-06-15 18:30:00,782,15
CALL_001129,1718566500,1718566500,2024-06-16 16:40:34,40.645986,-74.081244,STATION_02,AGENT_07,2024-06-16 16:35:00,2024-06-16 16:35:00,334,15
CALL_001449,1718608320,1718608321,2024-06-17 04:25:31,40.776932,-74.029701,STATION_12,AGENT_05,2024-06-17 04:12:00,2024-06-17 04:12:01,810,15
CALL_000260,1718453820,1718453821,2024-06-15 09:26:19,40.762351,-73.988913,STATION_08,AGENT_10,2024-06-15 09:17:00,2024-06-15 09:17:01,558,15
CALL_000623,1718501160,1718501161,2024-06-15 22:29:25,40.725439,-73.905895,STATION_04,AGENT_16,2024-06-15 22:26:00,2024-06-15 22:26:01,204,15
CALL_000721,1718513760,1718513761,2024-06-16 02:13:15,40.53609,-74.288912,STATION_05,AGENT_17,2024-06-16 01:56:00,2024-06-16 01:56:01,1034,15
CALL_000960,1718544720,1718544722,2024-06-16 10:37:57,40.808224,-73.897823,STATION_13,AGENT_10,2024-06-16 10:32:00,2024-06-16 10:32:02,355,15
CALL_001213,1718577480,1718577481,2024-06-16 19:45:39,40.811156,-73.989127,STATION_08,AGENT_12,2024-06-16 19:38:00,2024-06-16 19:38:01,458,15
CALL_001316,1718590560,1718590560,2024-06-16 23:25:08,40.734974,-73.912687,STATION_01,AGENT_04,2024-06-16 23:16:00,2024-06-16 23:16:00,548,15
CALL_001579,1718625060,1718625062,2024-06-17 08:59:43,40.730271,-74.200956,STATION_04,AGENT_14,2024-06-17 08:51:00,2024-06-17 08:51:02,521,15
CALL_001851,1718660100,1718660101,2024-06-17 18:43:39,40.782162,-74.201505,STATION_15,AGENT_20,2024-06-17 18:35:00,2024-06-17 18:35:01,518,15
CALL_001956,1718673720,1718673721,2024-06-17 22:32:10,40.742841,-73.997723,STATION_15,AGENT_20,2024-06-17 22:22:00,2024-06-17 22:22:01,609,15
CALL_000150,1718439840,1718439842,2024-06-15 05:44:13,40.717301,-73.799925,STATION_15,AGENT_17,2024-06-15 05:24:00,2024-06-15 05:24:02,1211,15
CALL_000244,1718451660,1718451661,2024-06-15 08:57:38,40.829618,-73.912432,STATION_15,AGENT_18,2024-06-15 08:41:00,2024-06-15 08:41:01,997,15
CALL_000351,1718465700,1718465701,2024-06-15 12:45:00,40.648335,-74.010771,STATION_09,AGENT_15,2024-06-15 12:35:00,2024-06-15 12:35:01,599,15
CALL_000484,1718483040,1718483041,2024-06-15 17:35:42,40.540064,-74.060624,STATION_04,AGENT_15,2024-06-15 17:24:00,2024-06-15 17:24:01,701,15
CALL_000709,1718512380,1718512380,2024-06-16 01:49:05,40.766161,-73.930571,STATION_12,AGENT_05,2024-06-16 01:33:00,2024-06-16 01:33:00,965,15
CALL_000926,1718540280,1718540281,2024-06-16 09:28:54,40.563007,-74.06667,STATION_03,AGENT_10,2024-06-16 09:18:00,2024-06-16 09:18:01,653,15
CALL_000955,1718544240,1718544241,2024-06-16 10:32:47,40.758076,-74.036205,STATION_09,AGENT_14,2024-06-16 10:24:00,2024-06-16 10:24:01,526,15
CALL_000970,1718545860,1718545862,2024-06-16 11:01:03,40.48655,-74.101708,STATION_12,AGENT_06,2024-06-16 10:51:00,2024-06-16 10:51:02,601,15
CALL_001153,1718569800,1718569800,2024-06-16 17:39:20,40.60156,-73.900127,STATION_01,AGENT_03,2024-06-16 17:30:00,2024-06-16 17:30:00,560,15
CALL_001192,1718574840,1718574841,2024-06-16 19:04:20,40.690073,-73.963168,STATION_05,AGENT_20,2024-06-16 18:54:00,2024-06-16 18:54:01,619,15
CALL_001250,1718582460,1718582461,2024-06-16 21:13:07,40.596291,-73.962523,STATION_14,AGENT_16,2024-06-16 21:01:00,2024-06-16 21:01:01,726,15
CALL_001574,1718624100,1718624101,2024-06-17 08:46:31,40.784262,-74.093928,STATION_12,AGENT_06,2024-06-17 08:35:00,2024-06-17 08:35:01,690,15
CALL_001861,1718661480,1718661480,2024-06-17 19:09:33,40.701114,-73.966068,STATION_15,AGENT_20,2024-06-17 18:58:00,2024-06-17 18:58:00,693,15
CALL_000493,1718484000,1718484000,2024-06-15 17:47:51,40.98941,-74.25211,STATION_12,AGENT_07,2024-06-15 17:40:00,2024-06-15 17:40:00,471,15
CALL_000507,1718486100,1718486101,2024-06-15 18:25:15,40.669899,-73.913216,STATION_08,AGENT_12,2024-06-15 18:15:00,2024-06-15 18:15:01,614,15
CALL_000845,1718529660,1718529661,2024-06-16 06:26:28,40.644175,-74.141267,STATION_06,AGENT_02,2024-06-16 06:21:00,2024-06-16 06:21:01,327,15
CALL_000847,1718529900,1718529902,2024-06-16 06:31:26,40.67708,-74.176736,STATION_09,AGENT_14,2024-06-16 06:25:00,2024-06-16 06:25:02,384,15
CALL_000848,1718530200,1718530200,2024-06-16 06:38:02,40.795187,-74.02159,STATION_14,AGENT_14,2024-06-16 06:30:00,2024-06-16 06:30:00,482,15
CALL_000930,1718540820,1718540821,2024-06-16 09:43:40,40.565762,-73.916293,STATION_09,AGENT_14,2024-06-16 09:27:00,2024-06-16 09:27:01,999,15
CALL_001060,1718557560,1718557561,2024-06-16 14:16:51,40.656379,-73.951652,STATION_03,AGENT_11,2024-06-16 14:06:00,2024-06-16 14:06:01,650,15
CALL_001095,1718562420,1718562420,2024-06-16 15:40:38,40.663931,-73.824194,STATION_06,AGENT_03,2024-06-16 15:27:00,2024-06-16 15:27:00,818,15
CALL_001424,1718604840,1718604841,2024-06-17 03:27:31,40.681382,-74.203549,STATION_01,AGENT_01,2024-06-17 03:14:00,2024-06-17 03:14:01,810,15
CALL_001745,1718646420,1718646420,2024-06-17 14:53:32,40.674837,-74.018402,STATION_13,AGENT_11,2024-06-17 14:47:00,2024-06-17 14:47:00,392,15
CALL_001859,1718661240,1718661242,2024-06-17 19:00:40,40.790123,-74.056597,STATION_01,AGENT_04,2024-06-17 18:54:00,2024-06-17 18:54:02,398,15
CALL_000096,1718432880,1718432880,2024-06-15 03:33:37,40.721516,-73.861873,STATION_04,AGENT_13,2024-06-15 03:28:00,2024-06-15 03:28:00,337,15
CALL_000268,1718454900,1718454901,2024-06-15 09:42:29,40.714539,-73.954234,STATION_12,AGENT_06,2024-06-15 09:35:00,2024-06-15 09:35:01,448,15
CALL_000279,1718456400,1718456401,2024-06-15 10:07:29,40.754254,-74.163022,STATION_13,AGENT_10,2024-06-15 10:00:00,2024-06-15 10:00:01,448,15
CALL_000411,1718473200,1718473201,2024-06-15 14:46:44,40.8191,-74.090696,STATION_07,AGENT_07,2024-06-15 14:40:00,2024-06-15 14:40:01,403,15
CALL_000582,1718495700,1718495702,2024-06-15 21:03:32,40.781464,-74.039478,STATION_05,AGENT_20,2024-06-15 20:55:00,2024-06-15 20:55:02,510,15
CALL_000742,1718516340,1718516342,2024-06-16 02:47:23,40.365177,-73.801598,STATION_05,AGENT_17,2024-06-16 02:39:00,2024-06-16 02:39:02,501,15
CALL_000879,1718534160,1718534162,2024-06-16 07:46:20,40.746112,-73.9588,STATION_05,AGENT_18,2024-06-16 07:36:00,2024-06-16 07:36:02,618,15
CALL_001066,1718558520,1718558520,2024-06-16 14:28:05,40.717965,-73.980225,STATION_07,AGENT_07,2024-06-16 14:22:00,2024-06-16 14:22:00,365,15
CALL_001425,1718604960,1718604962,2024-06-17 03:20:23,40.575128,-74.003154,STATION_11,AGENT_01,2024-06-17 03:16:00,2024-06-17 03:16:02,261,15
CALL_001446,1718607960,1718607961,2024-06-17 04:16:47,40.73902,-74.079806,STATION_10,AGENT_17,2024-06-17 04:06:00,2024-06-17 04:06:01,646,15
CALL_000197,1718445600,1718445601,2024-06-15 07:15:58,40.718573,-74.021568,STATION_06,AGENT_02,2024-06-15 07:00:00,2024-06-15 07:00:01,957,15
CALL_000198,1718445600,1718445601,2024-06-15 07:08:30,40.729761,-73.97224,STATION_14,AGENT_14,2024-06-15 07:00:00,2024-06-15 07:00:01,509,15
CALL_000276,1718455980,1718455981,2024-06-15 10:13:20,40.881423,-74.578898,STATION_08,AGENT_10,2024-06-15 09:53:00,2024-06-15 09:53:01,1219,15
CALL_000309,1718460120,1718460120,2024-06-15 11:09:49,40.815967,-73.826412,STATION_09,AGENT_14,2024-06-15 11:02:00,2024-06-15 11:02:00,469,15
CALL_000419,1718474220,1718474221,2024-06-15 15:10:34,40.75245,-73.920658,STATION_11,AGENT_03,2024-06-15 14:57:00,2024-06-15 14:57:01,813,15
CALL_000454,1718478960,1718478962,2024-06-15 16:23:00,40.618552,-74.017123,STATION_05,AGENT_19,2024-06-15 16:16:00,2024-06-15 16:16:02,418,15
CALL_000459,1718479800,1718479800,2024-06-15 16:43:16,40.721703,-74.021247,STATION_03,AGENT_11,2024-06-15 16:30:00,2024-06-15 16:30:00,796,15
CALL_000540,1718490600,1718490602,2024-06-15 19:39:17,40.966709,-74.242334,STATION_08,AGENT_12,2024-06-15 19:30:00,2024-06-15 19:30:02,555,15
CALL_000555,1718492220,1718492221,2024-06-15 20:11:26,40.697701,-73.969263,STATION_12,AGENT_08,2024-06-15 19:57:00,2024-06-15 19:57:01,865,15
CALL_000571,1718494500,1718494501,2024-06-15 20:42:45,41.112344,-73.446217,STATION_06,AGENT_04,2024-06-15 20:35:00,2024-06-15 20:35:01,464,15
CALL_000758,1718518380,1718518382,2024-06-16 03:26:43,40.700065,-73.764738,STATION_05,AGENT_17,2024-06-16 03:13:00,2024-06-16 03:13:02,821,15
CALL_000892,1718535900,1718535901,2024-06-16 08:13:57,40.767014,-74.033896,STATION_10,AGENT_18,2024-06-16 08:05:00,2024-06-16 08:05:01,536,15
CALL_000922,1718539800,1718539800,2024-06-16 09:17:47,40.794371,-73.896353,STATION_14,AGENT_14,2024-06-16 09:10:00,2024-06-16 09:10:00,467,15
CALL_000953,1718543820,1718543822,2024-06-16 10:28:32,40.645563,-74.202263,STATION_01,AGENT_02,2024-06-16 10:17:00,2024-06-16 10:17:02,690,15
CALL_000967,1718545620,1718545622,2024-06-16 10:54:56,40.754501,-73.917477,STATION_04,AGENT_14,2024-06-16 10:47:00,2024-06-16 10:47:02,474,15
CALL_001386,1718599980,1718599980,2024-06-17 02:07:02,40.701992,-73.991695,STATION_14,AGENT_13,2024-06-17 01:53:00,2024-06-17 01:53:00,842,15
CALL_001399,1718601660,1718601660,2024-06-17 02:29:43,40.8365,-73.983577,STATION_09,AGENT_13,2024-06-17 02:21:00,2024-06-17 02:21:00,523,15
CALL_000082,1718430840,1718430840,2024-06-15 03:04:55,40.758107,-74.079037,STATION_05,AGENT_17,2024-06-15 02:54:00,2024-06-15 02:54:00,655,15
CALL_000100,1718433180,1718433181,2024-06-15 03:39:07,40.756942,-73.847398,STATION_02,AGENT_05,2024-06-15 03:33:00,2024-06-15 03:33:01,366,15
CALL_000211,1718447280,1718447282,2024-06-15 07:38:19,40.768156,-74.091608,STATION_15,AGENT_18,2024-06-15 07:28:00,2024-06-15 07:28:02,617,15
CALL_000315,1718461320,1718461321,2024-06-15 11:30:14,40.881262,-74.059087,STATION_13,AGENT_10,2024-06-15 11:22:00,2024-06-15 11:22:01,493,15
CALL_000561,1718493180,1718493180,2024-06-15 20:25:03,40.732371,-74.141658,STATION_12,AGENT_08,2024-06-15 20:13:00,2024-06-15 20:13:00,723,15
CALL_000594,1718497200,1718497200,2024-06-15 21:28:38,40.749249,-74.029893,STATION_11,AGENT_04,2024-06-15 21:20:00,2024-06-15 21:20:00,518,15
CALL_000755,1718518020,1718518020,2024-06-16 03:17:10,40.676526,-74.022279,STATION_12,AGENT_05,2024-06-16 03:07:00,2024-06-16 03:07:00,610,15
CALL_000792,1718523060,1718523062,2024-06-16 04:40:46,40.730525,-74.049672,STATION_13,AGENT_09,2024-06-16 04:31:00,2024-06-16 04:31:02,584,15
CALL_001023,1718552880,1718552881,2024-06-16 12:54:54,40.710729,-74.096968,STATION_08,AGENT_11,2024-06-16 12:48:00,2024-06-16 12:48:01,413,15
CALL_001252,1718582580,1718582582,2024-06-16 21:06:44,40.565012,-73.955726,STATION_06,AGENT_04,2024-06-16 21:03:00,2024-06-16 21:03:02,222,15
CALL_001510,1718615880,1718615882,2024-06-17 06:29:52,40.74746,-73.819118,STATION_07,AGENT_06,2024-06-17 06:18:00,2024-06-17 06:18:02,710,15
CALL_000337,1718464080,1718464082,2024-06-15 12:13:28,40.835909,-74.113008,STATION_14,AGENT_15,2024-06-15 12:08:00,2024-06-15 12:08:02,326,15
CALL_000390,1718470740,1718470740,2024-06-15 14:08:51,40.69971,-74.01316,STATION_14,AGENT_15,2024-06-15 13:59:00,2024-06-15 13:59:00,591,15
CALL_000655,1718505240,1718505240,2024-06-15 23:41:50,40.776342,-73.977288,STATION_08,AGENT_12,2024-06-15 23:34:00,2024-06-15 23:34:00,470,15
CALL_000814,1718525820,1718525820,2024-06-16 05:23:29,40.715077,-74.114725,STATION_14,AGENT_13,2024-06-16 05:17:00,2024-06-16 05:17:00,389,15
CALL_000866,1718532660,1718532661,2024-06-16 07:26:59,40.624369,-73.901268,STATION_03,AGENT_10,2024-06-16 07:11:00,2024-06-16 07:11:01,958,15
CALL_001097,1718562420,1718562421,2024-06-16 15:31:34,40.792835,-73.991964,STATION_08,AGENT_11,2024-06-16 15:27:00,2024-06-16 15:27:01,273,15
CALL_001210,1718577180,1718577180,2024-06-16 19:42:37,40.750784,-73.986452,STATION_04,AGENT_16,2024-06-16 19:33:00,2024-06-16 19:33:00,577,15
CALL_001266,1718584500,1718584500,2024-06-16 21:42:23,40.626186,-73.982721,STATION_03,AGENT_12,2024-06-16 21:35:00,2024-06-16 21:35:00,443,15
CALL_001545,1718620680,1718620680,2024-06-17 07:45:22,40.794152,-74.113668,STATION_10,AGENT_18,2024-06-17 07:38:00,2024-06-17 07:38:00,442,15
CALL_001613,1718629380,1718629380,2024-06-17 10:12:19,40.673526,-74.09956,STATION_13,AGENT_10,2024-06-17 10:03:00,2024-06-17 10:03:00,559,15
CALL_001707,1718641560,1718641561,2024-06-17 13:31:06,40.731406,-73.976844,STATION_03,AGENT_11,2024-06-17 13:26:00,2024-06-17 13:26:01,305,15
CALL_001867,1718662020,1718662022,2024-06-17 19:13:35,40.833307,-73.955384,STATION_03,AGENT_12,2024-06-17 19:07:00,2024-06-17 19:07:02,393,15
CALL_000570,1718494260,1718494261,2024-06-15 20:48:21,40.664266,-74.02429,STATION_13,AGENT_12,2024-06-15 20:31:00,2024-06-15 20:31:01,1040,15
CALL_000772,1718520360,1718520360,2024-06-16 03:58:30,40.691619,-73.877836,STATION_06,AGENT_01,2024-06-16 03:46:00,2024-06-16 03:46:00,750,15
CALL_000884,1718534580,1718534580,2024-06-16 07:48:45,40.870391,-74.084599,STATION_08,AGENT_10,2024-06-16 07:43:00,2024-06-16 07:43:00,345,15
CALL_000982,1718547660,1718547660,2024-06-16 11:28:15,40.754314,-73.943047,STATION_14,AGENT_14,2024-06-16 11:21:00,2024-06-16 11:21:00,435,15
CALL_001259,1718583240,1718583241,2024-06-16 21:28:14,40.734857,-73.8609,STATION_12,AGENT_08,2024-06-16 21:14:00,2024-06-16 21:14:01,853,15
CALL_001456,1718608920,1718608921,2024-06-17 04:30:52,40.57897,-74.044835,STATION_11,AGENT_01,2024-06-17 04:22:00,2024-06-17 04:22:01,531,15
CALL_001544,1718620680,1718620681,2024-06-17 07:47:36,40.690363,-74.007987,STATION_05,AGENT_18,2024-06-17 07:38:00,2024-06-17 07:38:01,575,15
CALL_001734,1718644740,1718644740,2024-06-17 14:26:11,40.703365,-74.05358,STATION_09,AGENT_15,2024-06-17 14:19:00,2024-06-17 14:19:00,431,15
CALL_001865,1718661960,1718661960,2024-06-17 19:14:25,40.908511,-74.113333,STATION_13,AGENT_12,2024-06-17 19:06:00,2024-06-17 19:06:00,505,15
CALL_001954,1718673720,1718673722,2024-06-17 22:31:57,40.821916,-74.02433,STATION_01,AGENT_04,2024-06-17 22:22:00,2024-06-17 22:22:02,595,15
CALL_000156,1718440380,1718440381,2024-06-15 05:46:21,40.576851,-74.032941,STATION_11,AGENT_01,2024-06-15 05:33:00,2024-06-15 05:33:01,800,15
CALL_000486,1718483280,1718483281,2024-06-15 17:40:37,40.879973,-73.839077,STATION_07,AGENT_07,2024-06-15 17:28:00,2024-06-15 17:28:01,756,15
CALL_000545,1718490720,1718490722,2024-06-15 19:53:17,40.687986,-73.897125,STATION_12,AGENT_08,2024-06-15 19:32:00,2024-06-15 19:32:02,1275,15
CALL_000688,1718509260,1718509261,2024-06-16 01:02:55,40.693733,-73.895904,STATION_13,AGENT_09,2024-06-16 00:41:00,2024-06-16 00:41:01,1314,15
CALL_000786,1718522400,1718522401,2024-06-16 04:29:17,40.745325,-73.825565,STATION_01,AGENT_01,2024-06-16 04:20:00,2024-06-16 04:20:01,556,15
CALL_000971,1718545920,1718545920,2024-06-16 10:59:26,40.780231,-73.871852,STATION_01,AGENT_02,2024-06-16 10:52:00,2024-06-16 10:52:00,446,15
CALL_001068,1718558580,1718558581,2024-06-16 14:44:18,40.655441,-74.047361,STATION_09,AGENT_15,2024-06-16 14:23:00,2024-06-16 14:23:01,1277,15
CALL_001121,1718565540,1718565542,2024-06-16 16:25:38,40.519001,-74.043482,STATION_06,AGENT_03,2024-06-16 16:19:00,2024-06-16 16:19:02,396,15
CALL_001443,1718607240,1718607241,2024-06-17 03:59:15,40.646029,-73.787116,STATION_03,AGENT_09,2024-06-17 03:54:00,2024-06-17 03:54:01,314,15
CALL_001444,1718607420,1718607420,2024-06-17 04:05:28,40.732777,-73.912757,STATION_14,AGENT_13,2024-06-17 03:57:00,2024-06-17 03:57:00,508,15
CALL_001497,1718614380,1718614382,2024-06-17 05:56:53,40.798406,-74.248639,STATION_12,AGENT_05,2024-06-17 05:53:00,2024-06-17 05:53:02,231,15
CALL_000321,1718461800,1718461800,2024-06-15 11:41:35,40.793234,-74.087694,STATION_02,AGENT_06,2024-06-15 11:30:00,2024-06-15 11:30:00,695,15
CALL_000700,1718510940,1718510942,2024-06-16 01:19:24,40.755814,-73.95044,STATION_08,AGENT_09,2024-06-16 01:09:00,2024-06-16 01:09:02,622,15
CALL_000908,1718537820,1718537822,2024-06-16 08:48:55,40.692234,-73.763328,STATION_04,AGENT_14,2024-06-16 08:37:00,2024-06-16 08:37:02,713,15
CALL_000957,1718544600,1718544601,2024-06-16 10:43:33,40.744085,-74.159557,STATION_10,AGENT_18,2024-06-16 10:30:00,2024-06-16 10:30:01,812,15
CALL_000989,1718548680,1718548680,2024-06-16 11:44:11,40.771101,-74.070977,STATION_05,AGENT_18,2024-06-16 11:38:00,2024-06-16 11:38:00,371,15
CALL_001241,1718581140,1718581140,2024-06-16 20:45:54,40.814813,-73.939507,STATION_11,AGENT_04,2024-06-16 20:39:00,2024-06-16 20:39:00,414,15
CALL_001920,1718669220,1718669221,2024-06-17 21:15:01,40.562838,-73.945126,STATION_15,AGENT_20,2024-06-17 21:07:00,2024-06-17 21:07:01,480,15
CALL_000025,1718423460,1718423460,2024-06-15 01:00:52,40.736893,-73.852196,STATION_13,AGENT_09,2024-06-15 00:51:00,2024-06-15 00:51:00,592,15
CALL_000316,1718461560,1718461562,2024-06-15 11:46:58,40.782411,-73.937811,STATION_04,AGENT_14,2024-06-15 11:26:00,2024-06-15 11:26:02,1256,15
CALL_000581,1718495640,1718495642,2024-06-15 21:01:46,40.745116,-74.090636,STATION_13,AGENT_12,2024-06-15 20:54:00,2024-06-15 20:54:02,464,15
CALL_000665,1718506440,1718506441,2024-06-16 00:07:45,40.703846,-73.924919,STATION_12,AGENT_08,2024-06-15 23:54:00,2024-06-15 23:54:01,824,15
CALL_000901,1718536920,1718536920,2024-06-16 08:36:28,40.737299,-74.037353,STATION_04,AGENT_14,2024-06-16 08:22:00,2024-06-16 08:22:00,868,15
CALL_001006,1718550720,1718550721,2024-06-16 12:20:39,40.708666,-73.910855,STATION_04,AGENT_15,2024-06-16 12:12:00,2024-06-16 12:12:01,518,15
CALL_001167,1718571540,1718571541,2024-06-16 18:03:15,40.655353,-74.002997,STATION_15,,2024-06-16 17:59:00,2024-06-16 17:59:01,254,0
CALL_001242,1718581380,1718581381,2024-06-16 20:52:12,40.606293,-74.038702,STATION_06,AGENT_04,2024-06-16 20:43:00,2024-06-16 20:43:01,551,15
CALL_001388,1718600280,1718600281,2024-06-17 02:12:57,40.5856,-74.045305,STATION_08,AGENT_09,2024-06-17 01:58:00,2024-06-17 01:58:01,896,15
CALL_001417,1718603700,1718603702,2024-06-17 03:06:34,40.735971,-73.99733,STATION_02,AGENT_05,2024-06-17 02:55:00,2024-06-17 02:55:02,692,15
CALL_001518,1718616780,1718616782,2024-06-17 06:42:48,40.964459,-74.339171,STATION_03,AGENT_10,2024-06-17 06:33:00,2024-06-17 06:33:02,586,15
CALL_001526,1718617920,1718617922,2024-06-17 07:00:08,40.774761,-74.019214,STATION_04,AGENT_14,2024-06-17 06:52:00,2024-06-17 06:52:02,486,15
CALL_001562,1718622720,1718622722,2024-06-17 08:22:58,40.71496,-74.073249,STATION_03,AGENT_10,2024-06-17 08:12:00,2024-06-17 08:12:02,656,15
CALL_001650,1718633940,1718633942,2024-06-17 11:38:59,40.705745,-74.051364,STATION_15,AGENT_18,2024-06-17 11:19:00,2024-06-17 11:19:02,1197,15
CALL_001652,1718634240,1718634242,2024-06-17 11:31:30,40.796901,-74.072719,STATION_04,AGENT_14,2024-06-17 11:24:00,2024-06-17 11:24:02,448,15
CALL_001943,1718672220,1718672222,2024-06-17 22:10:34,40.656092,-74.060101,STATION_01,AGENT_04,2024-06-17 21:57:00,2024-06-17 21:57:02,812,15
